0.000149, 0.014925, 20
0.000746, 0.029851, 20
0.001940, 0.059701, 20
0.003731, 0.089552, 20
0.006119, 0.119403, 20
0.009104, 0.149254, 20
0.012687, 0.179104, 20
0.016866, 0.208955, 20
0.021642, 0.238806, 20
0.027015, 0.268657, 20
0.032985, 0.298507, 20
0.039552, 0.328358, 20
0.046716, 0.358209, 20
0.054478, 0.388060, 20
0.062836, 0.417910, 20
0.071791, 0.447761, 20
0.081343, 0.477612, 20
0.091493, 0.507463, 20
0.102239, 0.537313, 20
0.113582, 0.567164, 20
0.125522, 0.597015, 20
0.138060, 0.626866, 20
0.151194, 0.656716, 20
0.164925, 0.686567, 20
0.179254, 0.716418, 20
0.194179, 0.746269, 20
0.209701, 0.776119, 20
0.225821, 0.805970, 20
0.242537, 0.835821, 20
0.259851, 0.865672, 20
0.277761, 0.895522, 20
0.296269, 0.925373, 20
0.315373, 0.955224, 20
0.335075, 0.985075, 20
0.355373, 1.014925, 20
0.376269, 1.044776, 20
0.397761, 1.074627, 20
0.419851, 1.104478, 20
0.442537, 1.134328, 20
0.465821, 1.164179, 20
0.489701, 1.194030, 20
0.514179, 1.223881, 20
0.539254, 1.253731, 20
0.564925, 1.283582, 20
0.591194, 1.313433, 20
0.618060, 1.343284, 20
0.645522, 1.373134, 20
0.673582, 1.402985, 20
0.702239, 1.432836, 20
0.731493, 1.462687, 20
0.761343, 1.492537, 20
0.791791, 1.522388, 20
0.822836, 1.552239, 20
0.854478, 1.582090, 20
0.886716, 1.611940, 20
0.919552, 1.641791, 20
0.952985, 1.671642, 20
0.987015, 1.701493, 20
1.021642, 1.731343, 20
1.056866, 1.761194, 20
1.092687, 1.791045, 20
1.129104, 1.820896, 20
1.166119, 1.850746, 20
1.203731, 1.880597, 20
1.241940, 1.910448, 20
1.280746, 1.940299, 20
1.320149, 1.970149, 20
1.360149, 2.000000, 20
1.400746, 2.029851, 20
1.441940, 2.059701, 20
1.483731, 2.089552, 20
